npart: 3 3 
ipart: 2 1 
ngrid: 32 18 
9.393939e-01 4.969388e-01 
9.494949e-01 4.969388e-01 
9.595960e-01 4.969388e-01 
9.696970e-01 4.969388e-01 
9.797980e-01 4.969388e-01 
9.898990e-01 4.969388e-01 
1.000000e+00 4.969388e-01 
6.868687e-01 5.142857e-01 
6.969697e-01 5.142857e-01 
7.070707e-01 5.142857e-01 
7.171717e-01 5.142857e-01 
7.272727e-01 5.142857e-01 
7.373737e-01 5.142857e-01 
7.474747e-01 5.142857e-01 
7.575758e-01 5.142857e-01 
7.676768e-01 5.142857e-01 
7.777778e-01 5.142857e-01 
7.878788e-01 5.142857e-01 
7.979798e-01 5.142857e-01 
8.080808e-01 5.142857e-01 
8.181818e-01 5.142857e-01 
8.282828e-01 5.142857e-01 
8.383838e-01 5.142857e-01 
8.484848e-01 5.142857e-01 
8.585859e-01 5.142857e-01 
8.686869e-01 5.142857e-01 
8.787879e-01 5.142857e-01 
8.888889e-01 5.142857e-01 
8.989899e-01 5.142857e-01 
9.090909e-01 5.142857e-01 
9.191919e-01 5.142857e-01 
9.292929e-01 5.142857e-01 
9.393939e-01 5.142857e-01 
9.494949e-01 5.142857e-01 
9.595960e-01 5.142857e-01 
9.696970e-01 5.142857e-01 
9.797980e-01 5.142857e-01 
9.898990e-01 5.142857e-01 
1.000000e+00 5.142857e-01 
6.868687e-01 5.316327e-01 
6.969697e-01 5.316327e-01 
7.070707e-01 5.316327e-01 
7.171717e-01 5.316327e-01 
7.272727e-01 5.316327e-01 
7.373737e-01 5.316327e-01 
7.474747e-01 5.316327e-01 
7.575758e-01 5.316327e-01 
7.676768e-01 5.316327e-01 
7.777778e-01 5.316327e-01 
7.878788e-01 5.316327e-01 
7.979798e-01 5.316327e-01 
8.080808e-01 5.316327e-01 
8.181818e-01 5.316327e-01 
8.282828e-01 5.316327e-01 
8.383838e-01 5.316327e-01 
8.484848e-01 5.316327e-01 
8.585859e-01 5.316327e-01 
8.686869e-01 5.316327e-01 
8.787879e-01 5.316327e-01 
8.888889e-01 5.316327e-01 
8.989899e-01 5.316327e-01 
9.090909e-01 5.316327e-01 
9.191919e-01 5.316327e-01 
9.292929e-01 5.316327e-01 
9.393939e-01 5.316327e-01 
9.494949e-01 5.316327e-01 
9.595960e-01 5.316327e-01 
9.696970e-01 5.316327e-01 
9.797980e-01 5.316327e-01 
9.898990e-01 5.316327e-01 
1.000000e+00 5.316327e-01 
6.868687e-01 5.489796e-01 
6.969697e-01 5.489796e-01 
7.070707e-01 5.489796e-01 
7.171717e-01 5.489796e-01 
7.272727e-01 5.489796e-01 
7.373737e-01 5.489796e-01 
7.474747e-01 5.489796e-01 
7.575758e-01 5.489796e-01 
7.676768e-01 5.489796e-01 
7.777778e-01 5.489796e-01 
7.878788e-01 5.489796e-01 
7.979798e-01 5.489796e-01 
8.080808e-01 5.489796e-01 
8.181818e-01 5.489796e-01 
8.282828e-01 5.489796e-01 
8.383838e-01 5.489796e-01 
8.484848e-01 5.489796e-01 
8.585859e-01 5.489796e-01 
8.686869e-01 5.489796e-01 
8.787879e-01 5.489796e-01 
8.888889e-01 5.489796e-01 
8.989899e-01 5.489796e-01 
9.090909e-01 5.489796e-01 
9.191919e-01 5.489796e-01 
9.292929e-01 5.489796e-01 
9.393939e-01 5.489796e-01 
9.494949e-01 5.489796e-01 
9.595960e-01 5.489796e-01 
9.696970e-01 5.489796e-01 
9.797980e-01 5.489796e-01 
9.898990e-01 5.489796e-01 
1.000000e+00 5.489796e-01 
6.868687e-01 5.663265e-01 
6.969697e-01 5.663265e-01 
7.070707e-01 5.663265e-01 
7.171717e-01 5.663265e-01 
7.272727e-01 5.663265e-01 
7.373737e-01 5.663265e-01 
7.474747e-01 5.663265e-01 
7.575758e-01 5.663265e-01 
7.676768e-01 5.663265e-01 
7.777778e-01 5.663265e-01 
7.878788e-01 5.663265e-01 
7.979798e-01 5.663265e-01 
8.080808e-01 5.663265e-01 
8.181818e-01 5.663265e-01 
8.282828e-01 5.663265e-01 
8.383838e-01 5.663265e-01 
8.484848e-01 5.663265e-01 
8.585859e-01 5.663265e-01 
8.686869e-01 5.663265e-01 
8.787879e-01 5.663265e-01 
8.888889e-01 5.663265e-01 
8.989899e-01 5.663265e-01 
9.090909e-01 5.663265e-01 
9.191919e-01 5.663265e-01 
9.292929e-01 5.663265e-01 
9.393939e-01 5.663265e-01 
9.494949e-01 5.663265e-01 
9.595960e-01 5.663265e-01 
9.696970e-01 5.663265e-01 
9.797980e-01 5.663265e-01 
9.898990e-01 5.663265e-01 
1.000000e+00 5.663265e-01 
6.868687e-01 5.836735e-01 
6.969697e-01 5.836735e-01 
7.070707e-01 5.836735e-01 
7.171717e-01 5.836735e-01 
7.272727e-01 5.836735e-01 
7.373737e-01 5.836735e-01 
7.474747e-01 5.836735e-01 
7.575758e-01 5.836735e-01 
7.676768e-01 5.836735e-01 
7.777778e-01 5.836735e-01 
7.878788e-01 5.836735e-01 
7.979798e-01 5.836735e-01 
8.080808e-01 5.836735e-01 
8.181818e-01 5.836735e-01 
8.282828e-01 5.836735e-01 
8.383838e-01 5.836735e-01 
8.484848e-01 5.836735e-01 
8.585859e-01 5.836735e-01 
8.686869e-01 5.836735e-01 
8.787879e-01 5.836735e-01 
8.888889e-01 5.836735e-01 
8.989899e-01 5.836735e-01 
9.090909e-01 5.836735e-01 
9.191919e-01 5.836735e-01 
9.292929e-01 5.836735e-01 
9.393939e-01 5.836735e-01 
9.494949e-01 5.836735e-01 
9.595960e-01 5.836735e-01 
9.696970e-01 5.836735e-01 
9.797980e-01 5.836735e-01 
9.898990e-01 5.836735e-01 
1.000000e+00 5.836735e-01 
6.868687e-01 6.010204e-01 
6.969697e-01 6.010204e-01 
7.070707e-01 6.010204e-01 
7.171717e-01 6.010204e-01 
7.272727e-01 6.010204e-01 
7.373737e-01 6.010204e-01 
7.474747e-01 6.010204e-01 
7.575758e-01 6.010204e-01 
7.676768e-01 6.010204e-01 
7.777778e-01 6.010204e-01 
7.878788e-01 6.010204e-01 
7.979798e-01 6.010204e-01 
8.080808e-01 6.010204e-01 
8.181818e-01 6.010204e-01 
8.282828e-01 6.010204e-01 
8.383838e-01 6.010204e-01 
8.484848e-01 6.010204e-01 
8.585859e-01 6.010204e-01 
8.686869e-01 6.010204e-01 
8.787879e-01 6.010204e-01 
8.888889e-01 6.010204e-01 
8.989899e-01 6.010204e-01 
9.090909e-01 6.010204e-01 
9.191919e-01 6.010204e-01 
9.292929e-01 6.010204e-01 
9.393939e-01 6.010204e-01 
9.494949e-01 6.010204e-01 
9.595960e-01 6.010204e-01 
9.696970e-01 6.010204e-01 
9.797980e-01 6.010204e-01 
9.898990e-01 6.010204e-01 
1.000000e+00 6.010204e-01 
6.868687e-01 6.183673e-01 
6.969697e-01 6.183673e-01 
7.070707e-01 6.183673e-01 
7.171717e-01 6.183673e-01 
7.272727e-01 6.183673e-01 
7.373737e-01 6.183673e-01 
7.474747e-01 6.183673e-01 
7.575758e-01 6.183673e-01 
7.676768e-01 6.183673e-01 
7.777778e-01 6.183673e-01 
7.878788e-01 6.183673e-01 
7.979798e-01 6.183673e-01 
8.080808e-01 6.183673e-01 
8.181818e-01 6.183673e-01 
8.282828e-01 6.183673e-01 
8.383838e-01 6.183673e-01 
8.484848e-01 6.183673e-01 
8.585859e-01 6.183673e-01 
8.686869e-01 6.183673e-01 
8.787879e-01 6.183673e-01 
8.888889e-01 6.183673e-01 
8.989899e-01 6.183673e-01 
9.090909e-01 6.183673e-01 
9.191919e-01 6.183673e-01 
9.292929e-01 6.183673e-01 
9.393939e-01 6.183673e-01 
9.494949e-01 6.183673e-01 
9.595960e-01 6.183673e-01 
9.696970e-01 6.183673e-01 
9.797980e-01 6.183673e-01 
9.898990e-01 6.183673e-01 
1.000000e+00 6.183673e-01 
6.868687e-01 6.357143e-01 
6.969697e-01 6.357143e-01 
7.070707e-01 6.357143e-01 
7.171717e-01 6.357143e-01 
7.272727e-01 6.357143e-01 
7.373737e-01 6.357143e-01 
7.474747e-01 6.357143e-01 
7.575758e-01 6.357143e-01 
7.676768e-01 6.357143e-01 
7.777778e-01 6.357143e-01 
7.878788e-01 6.357143e-01 
7.979798e-01 6.357143e-01 
8.080808e-01 6.357143e-01 
8.181818e-01 6.357143e-01 
8.282828e-01 6.357143e-01 
8.383838e-01 6.357143e-01 
8.484848e-01 6.357143e-01 
8.585859e-01 6.357143e-01 
8.686869e-01 6.357143e-01 
8.787879e-01 6.357143e-01 
8.888889e-01 6.357143e-01 
8.989899e-01 6.357143e-01 
9.090909e-01 6.357143e-01 
9.191919e-01 6.357143e-01 
9.292929e-01 6.357143e-01 
9.393939e-01 6.357143e-01 
9.494949e-01 6.357143e-01 
9.595960e-01 6.357143e-01 
9.696970e-01 6.357143e-01 
9.797980e-01 6.357143e-01 
9.898990e-01 6.357143e-01 
1.000000e+00 6.357143e-01 
6.868687e-01 6.530612e-01 
6.969697e-01 6.530612e-01 
7.070707e-01 6.530612e-01 
7.171717e-01 6.530612e-01 
7.272727e-01 6.530612e-01 
7.373737e-01 6.530612e-01 
7.474747e-01 6.530612e-01 
7.575758e-01 6.530612e-01 
7.676768e-01 6.530612e-01 
7.777778e-01 6.530612e-01 
7.878788e-01 6.530612e-01 
7.979798e-01 6.530612e-01 
8.080808e-01 6.530612e-01 
8.181818e-01 6.530612e-01 
8.282828e-01 6.530612e-01 
8.383838e-01 6.530612e-01 
8.484848e-01 6.530612e-01 
8.585859e-01 6.530612e-01 
8.686869e-01 6.530612e-01 
8.787879e-01 6.530612e-01 
8.888889e-01 6.530612e-01 
8.989899e-01 6.530612e-01 
9.090909e-01 6.530612e-01 
9.191919e-01 6.530612e-01 
9.292929e-01 6.530612e-01 
9.393939e-01 6.530612e-01 
9.494949e-01 6.530612e-01 
9.595960e-01 6.530612e-01 
9.696970e-01 6.530612e-01 
9.797980e-01 6.530612e-01 
9.898990e-01 6.530612e-01 
1.000000e+00 6.530612e-01 
6.868687e-01 6.704082e-01 
6.969697e-01 6.704082e-01 
7.070707e-01 6.704082e-01 
7.171717e-01 6.704082e-01 
7.272727e-01 6.704082e-01 
7.373737e-01 6.704082e-01 
7.474747e-01 6.704082e-01 
7.575758e-01 6.704082e-01 
7.676768e-01 6.704082e-01 
7.777778e-01 6.704082e-01 
7.878788e-01 6.704082e-01 
7.979798e-01 6.704082e-01 
8.080808e-01 6.704082e-01 
8.181818e-01 6.704082e-01 
8.282828e-01 6.704082e-01 
8.383838e-01 6.704082e-01 
8.484848e-01 6.704082e-01 
8.585859e-01 6.704082e-01 
8.686869e-01 6.704082e-01 
8.787879e-01 6.704082e-01 
8.888889e-01 6.704082e-01 
8.989899e-01 6.704082e-01 
9.090909e-01 6.704082e-01 
9.191919e-01 6.704082e-01 
9.292929e-01 6.704082e-01 
9.393939e-01 6.704082e-01 
9.494949e-01 6.704082e-01 
9.595960e-01 6.704082e-01 
9.696970e-01 6.704082e-01 
9.797980e-01 6.704082e-01 
9.898990e-01 6.704082e-01 
1.000000e+00 6.704082e-01 
6.868687e-01 6.877551e-01 
6.969697e-01 6.877551e-01 
7.070707e-01 6.877551e-01 
7.171717e-01 6.877551e-01 
7.272727e-01 6.877551e-01 
7.373737e-01 6.877551e-01 
7.474747e-01 6.877551e-01 
7.575758e-01 6.877551e-01 
7.676768e-01 6.877551e-01 
7.777778e-01 6.877551e-01 
7.878788e-01 6.877551e-01 
7.979798e-01 6.877551e-01 
8.080808e-01 6.877551e-01 
8.181818e-01 6.877551e-01 
8.282828e-01 6.877551e-01 
8.383838e-01 6.877551e-01 
8.484848e-01 6.877551e-01 
8.585859e-01 6.877551e-01 
8.686869e-01 6.877551e-01 
8.787879e-01 6.877551e-01 
8.888889e-01 6.877551e-01 
8.989899e-01 6.877551e-01 
9.090909e-01 6.877551e-01 
9.191919e-01 6.877551e-01 
9.292929e-01 6.877551e-01 
9.393939e-01 6.877551e-01 
9.494949e-01 6.877551e-01 
9.595960e-01 6.877551e-01 
9.696970e-01 6.877551e-01 
9.797980e-01 6.877551e-01 
9.898990e-01 6.877551e-01 
1.000000e+00 6.877551e-01 
6.868687e-01 7.051020e-01 
6.969697e-01 7.051020e-01 
7.070707e-01 7.051020e-01 
7.171717e-01 7.051020e-01 
7.272727e-01 7.051020e-01 
7.373737e-01 7.051020e-01 
7.474747e-01 7.051020e-01 
7.575758e-01 7.051020e-01 
7.676768e-01 7.051020e-01 
7.777778e-01 7.051020e-01 
7.878788e-01 7.051020e-01 
7.979798e-01 7.051020e-01 
8.080808e-01 7.051020e-01 
8.181818e-01 7.051020e-01 
8.282828e-01 7.051020e-01 
8.383838e-01 7.051020e-01 
8.484848e-01 7.051020e-01 
8.585859e-01 7.051020e-01 
8.686869e-01 7.051020e-01 
8.787879e-01 7.051020e-01 
8.888889e-01 7.051020e-01 
8.989899e-01 7.051020e-01 
9.090909e-01 7.051020e-01 
9.191919e-01 7.051020e-01 
9.292929e-01 7.051020e-01 
9.393939e-01 7.051020e-01 
9.494949e-01 7.051020e-01 
9.595960e-01 7.051020e-01 
9.696970e-01 7.051020e-01 
9.797980e-01 7.051020e-01 
9.898990e-01 7.051020e-01 
1.000000e+00 7.051020e-01 
6.868687e-01 7.224490e-01 
6.969697e-01 7.224490e-01 
7.070707e-01 7.224490e-01 
7.171717e-01 7.224490e-01 
7.272727e-01 7.224490e-01 
7.373737e-01 7.224490e-01 
7.474747e-01 7.224490e-01 
7.575758e-01 7.224490e-01 
7.676768e-01 7.224490e-01 
7.777778e-01 7.224490e-01 
7.878788e-01 7.224490e-01 
7.979798e-01 7.224490e-01 
8.080808e-01 7.224490e-01 
8.181818e-01 7.224490e-01 
8.282828e-01 7.224490e-01 
8.383838e-01 7.224490e-01 
8.484848e-01 7.224490e-01 
8.585859e-01 7.224490e-01 
8.686869e-01 7.224490e-01 
8.787879e-01 7.224490e-01 
8.888889e-01 7.224490e-01 
8.989899e-01 7.224490e-01 
9.090909e-01 7.224490e-01 
9.191919e-01 7.224490e-01 
9.292929e-01 7.224490e-01 
9.393939e-01 7.224490e-01 
9.494949e-01 7.224490e-01 
9.595960e-01 7.224490e-01 
9.696970e-01 7.224490e-01 
9.797980e-01 7.224490e-01 
9.898990e-01 7.224490e-01 
1.000000e+00 7.224490e-01 
6.868687e-01 7.397959e-01 
6.969697e-01 7.397959e-01 
7.070707e-01 7.397959e-01 
7.171717e-01 7.397959e-01 
7.272727e-01 7.397959e-01 
7.373737e-01 7.397959e-01 
7.474747e-01 7.397959e-01 
7.575758e-01 7.397959e-01 
7.676768e-01 7.397959e-01 
7.777778e-01 7.397959e-01 
7.878788e-01 7.397959e-01 
7.979798e-01 7.397959e-01 
8.080808e-01 7.397959e-01 
8.181818e-01 7.397959e-01 
8.282828e-01 7.397959e-01 
8.383838e-01 7.397959e-01 
8.484848e-01 7.397959e-01 
8.585859e-01 7.397959e-01 
8.686869e-01 7.397959e-01 
8.787879e-01 7.397959e-01 
8.888889e-01 7.397959e-01 
8.989899e-01 7.397959e-01 
9.090909e-01 7.397959e-01 
9.191919e-01 7.397959e-01 
9.292929e-01 7.397959e-01 
9.393939e-01 7.397959e-01 
9.494949e-01 7.397959e-01 
9.595960e-01 7.397959e-01 
9.696970e-01 7.397959e-01 
9.797980e-01 7.397959e-01 
9.898990e-01 7.397959e-01 
1.000000e+00 7.397959e-01 
BC
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
